position,layer,regime,fold,n_train,n_test,accuracy,roc_auc
answer,20,speaker,actor_07_statement_None,184,8,0.75,0.75
answer,20,speaker,actor_08_statement_None,184,8,0.875,1.0
answer,20,speaker,actor_09_statement_None,184,8,0.75,0.8125
answer,20,speaker,actor_10_statement_None,184,8,0.75,0.5
answer,20,speaker,actor_11_statement_None,184,8,0.75,1.0
answer,20,speaker,actor_12_statement_None,184,8,0.75,0.875
answer,20,speaker,actor_13_statement_None,184,8,0.5,0.6875
answer,20,speaker,actor_14_statement_None,184,8,0.5,0.4375
answer,20,speaker,actor_15_statement_None,184,8,0.5,0.375
answer,20,speaker,actor_16_statement_None,184,8,0.375,0.4375
answer,20,speaker,actor_17_statement_None,184,8,0.625,0.625
answer,20,speaker,actor_18_statement_None,184,8,0.5,0.375
answer,20,speaker,actor_19_statement_None,184,8,0.75,0.6875
answer,20,speaker,actor_20_statement_None,184,8,0.75,0.9375
answer,20,speaker,actor_21_statement_None,184,8,0.375,0.375
answer,20,speaker,actor_22_statement_None,184,8,0.875,0.9375
answer,20,speaker,actor_23_statement_None,184,8,0.875,1.0
answer,20,speaker,actor_24_statement_None,184,8,0.5,0.625
answer,20,statement,actor_None_statement_01,96,96,0.4895833333333333,0.5694444444444444
answer,20,statement,actor_None_statement_02,96,96,0.5,0.6940104166666666
answer,20,joint,actor_01_statement_01,92,4,0.5,0.25
answer,20,joint,actor_01_statement_02,92,4,0.5,0.5
answer,20,joint,actor_02_statement_01,92,4,0.5,0.0
answer,20,joint,actor_02_statement_02,92,4,0.5,1.0
answer,20,joint,actor_03_statement_01,92,4,0.5,0.5
answer,20,joint,actor_03_statement_02,92,4,0.5,0.0
answer,20,joint,actor_04_statement_01,92,4,0.5,0.0
answer,20,joint,actor_04_statement_02,92,4,0.5,1.0
answer,20,joint,actor_05_statement_01,92,4,0.5,0.75
answer,20,joint,actor_05_statement_02,92,4,0.5,0.5
answer,20,joint,actor_06_statement_01,92,4,0.5,1.0
answer,20,joint,actor_06_statement_02,92,4,0.5,1.0
answer,20,joint,actor_07_statement_01,92,4,0.5,0.5
answer,20,joint,actor_07_statement_02,92,4,0.5,1.0
answer,20,joint,actor_08_statement_01,92,4,0.5,0.5
answer,20,joint,actor_08_statement_02,92,4,0.25,0.5
answer,20,joint,actor_09_statement_01,92,4,0.5,0.5
answer,20,joint,actor_09_statement_02,92,4,0.5,0.0
answer,20,joint,actor_10_statement_01,92,4,0.5,0.5
answer,20,joint,actor_10_statement_02,92,4,0.25,0.25
answer,20,joint,actor_11_statement_01,92,4,0.5,0.75
answer,20,joint,actor_11_statement_02,92,4,0.5,0.75
answer,20,joint,actor_12_statement_01,92,4,0.5,0.75
answer,20,joint,actor_12_statement_02,92,4,0.5,1.0
answer,20,joint,actor_13_statement_01,92,4,0.5,0.75
answer,20,joint,actor_13_statement_02,92,4,0.5,0.5
answer,20,joint,actor_14_statement_01,92,4,0.5,0.5
answer,20,joint,actor_14_statement_02,92,4,0.5,0.75
answer,20,joint,actor_15_statement_01,92,4,0.5,1.0
answer,20,joint,actor_15_statement_02,92,4,0.5,0.0
answer,20,joint,actor_16_statement_01,92,4,0.5,0.5
answer,20,joint,actor_16_statement_02,92,4,0.5,0.5
answer,20,joint,actor_17_statement_01,92,4,0.5,0.5
answer,20,joint,actor_17_statement_02,92,4,0.5,0.75
answer,20,joint,actor_18_statement_01,92,4,0.5,1.0
answer,20,joint,actor_18_statement_02,92,4,0.5,0.75
answer,20,joint,actor_19_statement_01,92,4,0.5,1.0
answer,20,joint,actor_19_statement_02,92,4,0.5,0.5
answer,20,joint,actor_20_statement_01,92,4,1.0,1.0
answer,20,joint,actor_20_statement_02,92,4,0.5,1.0
answer,20,joint,actor_21_statement_01,92,4,0.5,0.5
answer,20,joint,actor_21_statement_02,92,4,0.5,0.5
answer,20,joint,actor_22_statement_01,92,4,0.5,0.5
answer,20,joint,actor_22_statement_02,92,4,0.5,1.0
answer,20,joint,actor_23_statement_01,92,4,0.5,0.5
answer,20,joint,actor_23_statement_02,92,4,0.5,0.5
answer,20,joint,actor_24_statement_01,92,4,0.5,0.0
answer,20,joint,actor_24_statement_02,92,4,0.5,1.0
answer,21,speaker,actor_01_statement_None,184,8,0.75,0.625
answer,21,speaker,actor_02_statement_None,184,8,0.625,0.75
answer,21,speaker,actor_03_statement_None,184,8,0.75,0.6875
answer,21,speaker,actor_04_statement_None,184,8,0.75,0.8125
answer,21,speaker,actor_05_statement_None,184,8,0.625,0.75
answer,21,speaker,actor_06_statement_None,184,8,1.0,1.0
answer,21,speaker,actor_07_statement_None,184,8,0.75,0.9375
answer,21,speaker,actor_08_statement_None,184,8,0.875,1.0
answer,21,speaker,actor_09_statement_None,184,8,0.75,0.8125
answer,21,speaker,actor_10_statement_None,184,8,0.75,0.6875
answer,21,speaker,actor_11_statement_None,184,8,0.625,1.0
answer,21,speaker,actor_12_statement_None,184,8,0.5,0.8125
answer,21,speaker,actor_13_statement_None,184,8,0.75,0.8125
answer,21,speaker,actor_14_statement_None,184,8,0.375,0.375
answer,21,speaker,actor_15_statement_None,184,8,0.5,0.4375
answer,21,speaker,actor_16_statement_None,184,8,0.5,0.5
answer,21,speaker,actor_17_statement_None,184,8,0.625,0.625
answer,21,speaker,actor_18_statement_None,184,8,0.625,0.4375
answer,21,speaker,actor_19_statement_None,184,8,0.5,0.5625
answer,21,speaker,actor_20_statement_None,184,8,0.875,0.9375
answer,21,speaker,actor_21_statement_None,184,8,0.25,0.5
answer,21,speaker,actor_22_statement_None,184,8,1.0,1.0
answer,21,speaker,actor_23_statement_None,184,8,1.0,1.0
answer,21,speaker,actor_24_statement_None,184,8,0.5,0.625
answer,21,statement,actor_None_statement_01,96,96,0.4791666666666667,0.5594618055555556
answer,21,statement,actor_None_statement_02,96,96,0.5,0.6671006944444444
answer,21,joint,actor_01_statement_01,92,4,0.5,0.0
answer,21,joint,actor_01_statement_02,92,4,0.5,0.75
answer,21,joint,actor_02_statement_01,92,4,0.5,0.25
answer,21,joint,actor_02_statement_02,92,4,0.5,0.5
answer,21,joint,actor_03_statement_01,92,4,0.5,0.5
answer,21,joint,actor_03_statement_02,92,4,0.5,0.0
answer,21,joint,actor_04_statement_01,92,4,0.0,0.0
answer,21,joint,actor_04_statement_02,92,4,0.5,1.0
answer,21,joint,actor_05_statement_01,92,4,1.0,1.0
answer,21,joint,actor_05_statement_02,92,4,0.5,0.5
answer,21,joint,actor_06_statement_01,92,4,0.5,0.75
answer,21,joint,actor_06_statement_02,92,4,0.5,1.0
answer,21,joint,actor_07_statement_01,92,4,0.5,0.5
answer,21,joint,actor_07_statement_02,92,4,0.5,1.0
answer,21,joint,actor_08_statement_01,92,4,0.5,0.5
answer,21,joint,actor_08_statement_02,92,4,0.5,0.5
answer,21,joint,actor_09_statement_01,92,4,0.5,0.5
answer,21,joint,actor_09_statement_02,92,4,0.5,0.25
answer,21,joint,actor_10_statement_01,92,4,0.5,0.5
answer,21,joint,actor_10_statement_02,92,4,0.5,0.25
answer,21,joint,actor_11_statement_01,92,4,0.5,0.5
answer,21,joint,actor_11_statement_02,92,4,0.5,0.75
answer,21,joint,actor_12_statement_01,92,4,0.5,0.75
answer,21,joint,actor_12_statement_02,92,4,0.5,1.0
answer,21,joint,actor_13_statement_01,92,4,0.5,0.75
answer,21,joint,actor_13_statement_02,92,4,0.5,0.5
answer,21,joint,actor_14_statement_01,92,4,0.5,0.5
answer,21,joint,actor_14_statement_02,92,4,0.5,0.75
answer,21,joint,actor_15_statement_01,92,4,1.0,1.0
answer,21,joint,actor_15_statement_02,92,4,0.5,0.25
answer,21,joint,actor_16_statement_01,92,4,0.5,0.25
answer,21,joint,actor_16_statement_02,92,4,0.5,0.25
answer,21,joint,actor_17_statement_01,92,4,0.5,0.5
answer,21,joint,actor_17_statement_02,92,4,0.5,1.0
answer,21,joint,actor_18_statement_01,92,4,0.5,0.75
answer,21,joint,actor_18_statement_02,92,4,0.5,0.5
answer,21,joint,actor_19_statement_01,92,4,0.5,1.0
answer,21,joint,actor_19_statement_02,92,4,0.5,0.5
answer,21,joint,actor_20_statement_01,92,4,0.5,1.0
answer,21,joint,actor_20_statement_02,92,4,0.5,0.5
answer,21,joint,actor_21_statement_01,92,4,0.5,0.0
answer,21,joint,actor_21_statement_02,92,4,0.5,0.5
answer,21,joint,actor_22_statement_01,92,4,0.5,0.5
answer,21,joint,actor_22_statement_02,92,4,0.5,1.0
answer,21,joint,actor_23_statement_01,92,4,0.5,0.5
answer,21,joint,actor_23_statement_02,92,4,0.5,0.75
answer,21,joint,actor_24_statement_01,92,4,0.5,0.25
answer,21,joint,actor_24_statement_02,92,4,0.5,1.0
answer,22,speaker,actor_01_statement_None,184,8,0.75,0.625
answer,22,speaker,actor_02_statement_None,184,8,0.875,1.0
answer,22,speaker,actor_03_statement_None,184,8,0.75,0.75
answer,22,speaker,actor_04_statement_None,184,8,0.75,0.875
answer,22,speaker,actor_05_statement_None,184,8,0.625,0.625
answer,22,speaker,actor_06_statement_None,184,8,1.0,1.0
answer,22,speaker,actor_07_statement_None,184,8,0.75,0.75
answer,22,speaker,actor_08_statement_None,184,8,0.875,1.0
answer,22,speaker,actor_09_statement_None,184,8,0.625,0.8125
answer,22,speaker,actor_10_statement_None,184,8,0.75,0.6875
answer,22,speaker,actor_11_statement_None,184,8,0.625,1.0
answer,22,speaker,actor_12_statement_None,184,8,0.5,0.8125
answer,22,speaker,actor_13_statement_None,184,8,0.875,0.8125
answer,22,speaker,actor_14_statement_None,184,8,0.5,0.4375
answer,22,speaker,actor_15_statement_None,184,8,0.5,0.4375
answer,22,speaker,actor_16_statement_None,184,8,0.375,0.5
answer,22,speaker,actor_17_statement_None,184,8,0.625,0.5625
answer,22,speaker,actor_18_statement_None,184,8,0.5,0.375
answer,22,speaker,actor_19_statement_None,184,8,0.5,0.625
answer,22,speaker,actor_20_statement_None,184,8,0.75,1.0
answer,22,speaker,actor_21_statement_None,184,8,0.625,0.5625
answer,22,speaker,actor_22_statement_None,184,8,1.0,1.0
answer,22,speaker,actor_23_statement_None,184,8,1.0,1.0
answer,22,speaker,actor_24_statement_None,184,8,0.625,0.75
answer,22,statement,actor_None_statement_01,96,96,0.5,0.4908854166666667
answer,22,statement,actor_None_statement_02,96,96,0.5104166666666666,0.7078993055555556
answer,22,joint,actor_01_statement_01,92,4,0.25,0.0
answer,22,joint,actor_01_statement_02,92,4,0.5,0.75
answer,22,joint,actor_02_statement_01,92,4,0.5,0.0
answer,22,joint,actor_02_statement_02,92,4,0.5,1.0
answer,22,joint,actor_03_statement_01,92,4,0.5,0.75
answer,22,joint,actor_03_statement_02,92,4,0.5,0.25
answer,22,joint,actor_04_statement_01,92,4,0.5,0.0
answer,22,joint,actor_04_statement_02,92,4,0.5,1.0
answer,22,joint,actor_05_statement_01,92,4,0.5,0.75
answer,22,joint,actor_05_statement_02,92,4,0.5,1.0
answer,22,joint,actor_06_statement_01,92,4,0.5,0.5
answer,22,joint,actor_06_statement_02,92,4,0.5,0.75
answer,22,joint,actor_07_statement_01,92,4,0.5,0.5
answer,22,joint,actor_07_statement_02,92,4,0.5,1.0
answer,22,joint,actor_08_statement_01,92,4,0.5,0.25
answer,22,joint,actor_08_statement_02,92,4,0.25,0.5
answer,22,joint,actor_09_statement_01,92,4,0.5,0.5
answer,22,joint,actor_09_statement_02,92,4,0.5,0.0
answer,22,joint,actor_10_statement_01,92,4,0.5,0.5
answer,22,joint,actor_10_statement_02,92,4,0.25,0.25
answer,22,joint,actor_11_statement_01,92,4,0.5,0.5
answer,22,joint,actor_11_statement_02,92,4,0.5,1.0
answer,22,joint,actor_12_statement_01,92,4,0.5,0.25
answer,22,joint,actor_12_statement_02,92,4,0.5,1.0
answer,22,joint,actor_13_statement_01,92,4,0.5,0.5
answer,22,joint,actor_13_statement_02,92,4,0.5,0.5
answer,22,joint,actor_14_statement_01,92,4,0.5,0.75
answer,22,joint,actor_14_statement_02,92,4,0.75,1.0
answer,22,joint,actor_15_statement_01,92,4,0.5,1.0
answer,22,joint,actor_15_statement_02,92,4,0.5,0.0
answer,22,joint,actor_16_statement_01,92,4,0.5,0.25
answer,22,joint,actor_16_statement_02,92,4,0.5,0.75
answer,22,joint,actor_17_statement_01,92,4,0.5,0.5
answer,22,joint,actor_17_statement_02,92,4,0.5,1.0
answer,22,joint,actor_18_statement_01,92,4,0.5,0.25
answer,22,joint,actor_18_statement_02,92,4,0.5,0.5
answer,22,joint,actor_19_statement_01,92,4,0.5,0.75
answer,22,joint,actor_19_statement_02,92,4,0.5,0.5
answer,22,joint,actor_20_statement_01,92,4,0.5,1.0
answer,22,joint,actor_20_statement_02,92,4,0.5,0.75
answer,22,joint,actor_21_statement_01,92,4,0.5,0.0
answer,22,joint,actor_21_statement_02,92,4,0.5,0.75
answer,22,joint,actor_22_statement_01,92,4,0.5,0.5
answer,22,joint,actor_22_statement_02,92,4,0.5,1.0
answer,22,joint,actor_23_statement_01,92,4,0.5,0.5
answer,22,joint,actor_23_statement_02,92,4,0.5,1.0
answer,22,joint,actor_24_statement_01,92,4,0.5,0.0
answer,22,joint,actor_24_statement_02,92,4,0.5,1.0
answer,23,speaker,actor_01_statement_None,184,8,0.625,0.75
answer,23,speaker,actor_02_statement_None,184,8,1.0,1.0
answer,23,speaker,actor_03_statement_None,184,8,0.75,0.625
answer,23,speaker,actor_04_statement_None,184,8,0.75,0.9375
answer,23,speaker,actor_05_statement_None,184,8,0.625,0.6875
answer,23,speaker,actor_06_statement_None,184,8,1.0,1.0
answer,23,speaker,actor_07_statement_None,184,8,0.75,0.75
answer,23,speaker,actor_08_statement_None,184,8,0.875,1.0
answer,23,speaker,actor_09_statement_None,184,8,0.5,0.8125
answer,23,speaker,actor_10_statement_None,184,8,0.625,0.625
answer,23,speaker,actor_11_statement_None,184,8,0.75,1.0
answer,23,speaker,actor_12_statement_None,184,8,0.5,0.8125
answer,23,speaker,actor_13_statement_None,184,8,0.75,0.875
answer,23,speaker,actor_14_statement_None,184,8,0.5,0.4375
answer,23,speaker,actor_15_statement_None,184,8,0.375,0.5
answer,23,speaker,actor_16_statement_None,184,8,0.5,0.5
answer,23,speaker,actor_17_statement_None,184,8,0.75,0.6875
answer,23,speaker,actor_18_statement_None,184,8,0.5,0.375
answer,23,speaker,actor_19_statement_None,184,8,0.625,0.6875
answer,23,speaker,actor_20_statement_None,184,8,0.75,1.0
answer,23,speaker,actor_21_statement_None,184,8,0.625,0.5625
answer,23,speaker,actor_22_statement_None,184,8,0.875,0.875
answer,23,speaker,actor_23_statement_None,184,8,1.0,1.0
answer,23,speaker,actor_24_statement_None,184,8,0.5,0.625
answer,23,statement,actor_None_statement_01,96,96,0.5,0.4544270833333333
answer,23,statement,actor_None_statement_02,96,96,0.5104166666666666,0.7269965277777778
answer,23,joint,actor_01_statement_01,92,4,0.5,0.0
answer,23,joint,actor_01_statement_02,92,4,0.5,0.75
answer,23,joint,actor_02_statement_01,92,4,0.5,0.0
answer,23,joint,actor_02_statement_02,92,4,0.5,1.0
answer,23,joint,actor_03_statement_01,92,4,0.5,0.75
answer,23,joint,actor_03_statement_02,92,4,0.5,0.25
answer,23,joint,actor_04_statement_01,92,4,0.5,0.0
answer,23,joint,actor_04_statement_02,92,4,0.5,1.0
answer,23,joint,actor_05_statement_01,92,4,0.5,0.75
answer,23,joint,actor_05_statement_02,92,4,0.75,0.75
answer,23,joint,actor_06_statement_01,92,4,0.5,0.5
answer,23,joint,actor_06_statement_02,92,4,0.5,1.0
answer,23,joint,actor_07_statement_01,92,4,0.5,0.5
answer,23,joint,actor_07_statement_02,92,4,0.5,1.0
answer,23,joint,actor_08_statement_01,92,4,0.5,0.25
answer,23,joint,actor_08_statement_02,92,4,0.5,1.0
answer,23,joint,actor_09_statement_01,92,4,0.5,0.5
answer,23,joint,actor_09_statement_02,92,4,0.5,0.25
answer,23,joint,actor_10_statement_01,92,4,0.5,0.5
answer,23,joint,actor_10_statement_02,92,4,0.5,0.25
answer,23,joint,actor_11_statement_01,92,4,0.5,0.25
answer,23,joint,actor_11_statement_02,92,4,0.5,0.75
answer,23,joint,actor_12_statement_01,92,4,0.5,0.5
answer,23,joint,actor_12_statement_02,92,4,0.5,1.0
answer,23,joint,actor_13_statement_01,92,4,0.5,0.5
answer,23,joint,actor_13_statement_02,92,4,0.5,0.5
answer,23,joint,actor_14_statement_01,92,4,0.5,0.75
answer,23,joint,actor_14_statement_02,92,4,0.5,1.0
answer,23,joint,actor_15_statement_01,92,4,0.5,1.0
answer,23,joint,actor_15_statement_02,92,4,0.5,0.0
answer,23,joint,actor_16_statement_01,92,4,0.5,0.5
answer,23,joint,actor_16_statement_02,92,4,0.5,1.0
answer,23,joint,actor_17_statement_01,92,4,0.5,0.25
answer,23,joint,actor_17_statement_02,92,4,0.5,1.0
answer,23,joint,actor_18_statement_01,92,4,0.5,0.25
answer,23,joint,actor_18_statement_02,92,4,0.5,1.0
answer,23,joint,actor_19_statement_01,92,4,0.5,0.75
answer,23,joint,actor_19_statement_02,92,4,0.5,0.5
answer,23,joint,actor_20_statement_01,92,4,0.5,1.0
answer,23,joint,actor_20_statement_02,92,4,0.5,0.75
answer,23,joint,actor_21_statement_01,92,4,0.5,0.0
answer,23,joint,actor_21_statement_02,92,4,0.5,0.75
answer,23,joint,actor_22_statement_01,92,4,0.5,0.5
answer,23,joint,actor_22_statement_02,92,4,0.5,1.0
answer,23,joint,actor_23_statement_01,92,4,0.5,0.5
answer,23,joint,actor_23_statement_02,92,4,0.5,1.0
answer,23,joint,actor_24_statement_01,92,4,0.5,0.0
answer,23,joint,actor_24_statement_02,92,4,0.5,1.0
answer_final_norm,24,speaker,actor_01_statement_None,184,8,0.625,0.75
answer_final_norm,24,speaker,actor_02_statement_None,184,8,1.0,1.0
answer_final_norm,24,speaker,actor_03_statement_None,184,8,0.75,0.625
answer_final_norm,24,speaker,actor_04_statement_None,184,8,0.75,0.9375
answer_final_norm,24,speaker,actor_05_statement_None,184,8,0.625,0.75
answer_final_norm,24,speaker,actor_06_statement_None,184,8,1.0,1.0
answer_final_norm,24,speaker,actor_07_statement_None,184,8,0.75,0.75
answer_final_norm,24,speaker,actor_08_statement_None,184,8,0.875,1.0
answer_final_norm,24,speaker,actor_09_statement_None,184,8,0.625,0.875
answer_final_norm,24,speaker,actor_10_statement_None,184,8,0.625,0.625
answer_final_norm,24,speaker,actor_11_statement_None,184,8,0.75,1.0
answer_final_norm,24,speaker,actor_12_statement_None,184,8,0.5,0.8125
answer_final_norm,24,speaker,actor_13_statement_None,184,8,0.75,0.875
answer_final_norm,24,speaker,actor_14_statement_None,184,8,0.5,0.5
answer_final_norm,24,speaker,actor_15_statement_None,184,8,0.375,0.5
answer_final_norm,24,speaker,actor_16_statement_None,184,8,0.375,0.5
answer_final_norm,24,speaker,actor_17_statement_None,184,8,0.75,0.6875
answer_final_norm,24,speaker,actor_18_statement_None,184,8,0.5,0.375
answer_final_norm,24,speaker,actor_19_statement_None,184,8,0.625,0.6875
answer_final_norm,24,speaker,actor_20_statement_None,184,8,0.875,1.0
answer_final_norm,24,speaker,actor_21_statement_None,184,8,0.625,0.625
answer_final_norm,24,speaker,actor_22_statement_None,184,8,0.875,0.8125
answer_final_norm,24,speaker,actor_23_statement_None,184,8,1.0,1.0
answer_final_norm,24,speaker,actor_24_statement_None,184,8,0.5,0.6875
answer_final_norm,24,statement,actor_None_statement_01,96,96,0.5,0.4587673611111111
answer_final_norm,24,statement,actor_None_statement_02,96,96,0.5104166666666666,0.7248263888888888
answer_final_norm,24,joint,actor_01_statement_01,92,4,0.5,0.0
answer_final_norm,24,joint,actor_01_statement_02,92,4,0.5,0.75
answer_final_norm,24,joint,actor_02_statement_01,92,4,0.5,0.0
answer_final_norm,24,joint,actor_02_statement_02,92,4,0.5,1.0
answer_final_norm,24,joint,actor_03_statement_01,92,4,0.5,0.75
answer_final_norm,24,joint,actor_03_statement_02,92,4,0.5,0.25
answer_final_norm,24,joint,actor_04_statement_01,92,4,0.5,0.0
answer_final_norm,24,joint,actor_04_statement_02,92,4,0.5,1.0
answer_final_norm,24,joint,actor_05_statement_01,92,4,0.5,0.75
answer_final_norm,24,joint,actor_05_statement_02,92,4,0.5,0.75
answer_final_norm,24,joint,actor_06_statement_01,92,4,0.5,0.25
answer_final_norm,24,joint,actor_06_statement_02,92,4,0.5,1.0
answer_final_norm,24,joint,actor_07_statement_01,92,4,0.5,0.5
answer_final_norm,24,joint,actor_07_statement_02,92,4,0.5,1.0
answer_final_norm,24,joint,actor_08_statement_01,92,4,0.5,0.25
answer_final_norm,24,joint,actor_08_statement_02,92,4,0.5,1.0
answer_final_norm,24,joint,actor_09_statement_01,92,4,0.5,0.5
answer_final_norm,24,joint,actor_09_statement_02,92,4,0.5,0.25
answer_final_norm,24,joint,actor_10_statement_01,92,4,0.5,0.5
answer_final_norm,24,joint,actor_10_statement_02,92,4,0.5,0.25
answer_final_norm,24,joint,actor_11_statement_01,92,4,0.5,0.25
answer_final_norm,24,joint,actor_11_statement_02,92,4,0.5,0.75
answer_final_norm,24,joint,actor_12_statement_01,92,4,0.5,0.5
answer_final_norm,24,joint,actor_12_statement_02,92,4,0.5,1.0
answer_final_norm,24,joint,actor_13_statement_01,92,4,0.5,0.5
answer_final_norm,24,joint,actor_13_statement_02,92,4,0.5,0.5
answer_final_norm,24,joint,actor_14_statement_01,92,4,0.5,0.5
answer_final_norm,24,joint,actor_14_statement_02,92,4,0.75,1.0
answer_final_norm,24,joint,actor_15_statement_01,92,4,0.5,1.0
answer_final_norm,24,joint,actor_15_statement_02,92,4,0.5,0.0
answer_final_norm,24,joint,actor_16_statement_01,92,4,0.5,0.5
answer_final_norm,24,joint,actor_16_statement_02,92,4,0.5,1.0
answer_final_norm,24,joint,actor_17_statement_01,92,4,0.5,0.25
answer_final_norm,24,joint,actor_17_statement_02,92,4,0.5,1.0
answer_final_norm,24,joint,actor_18_statement_01,92,4,0.5,0.25
answer_final_norm,24,joint,actor_18_statement_02,92,4,0.5,1.0
answer_final_norm,24,joint,actor_19_statement_01,92,4,0.5,0.75
answer_final_norm,24,joint,actor_19_statement_02,92,4,0.5,0.5
answer_final_norm,24,joint,actor_20_statement_01,92,4,0.5,1.0
answer_final_norm,24,joint,actor_20_statement_02,92,4,0.5,0.75
answer_final_norm,24,joint,actor_21_statement_01,92,4,0.5,0.0
